rpid,parent
3062262154,3062053425
3062283211,3062053425
3062294532,3062053425
3062558177,3062053425
3063270877,3062053425
3064457258,3062053425
3066087293,3062053425
3068731904,3062283211
3133195558,3062053425
3167075202,3062053425
3061595928,3061423661
3061721142,3061423661
3061749719,3061423661
3061921354,3061423661
3062030309,3061423661
3062539633,3061921354
3062692730,3061423661
3063969457,3062692730
3064150207,3061595928
3065357902,3061423661
3083751171,3061423661
3292934361,3061921354
3298316007,3061749719
3298330225,3292934361
3061469681,3061373556
3061479209,3061373556
3061765052,3061373556
3065081365,3061373556
3071629177,3061373556
3076035812,3061373556
3089435090,3061373556
3065328714,3062698369
3065765805,3065328714
3065879259,3065765805
3067748869,3065765805
3067837731,3064701203
3074461353,3064701203
3086814520,3062698369
3129824177,3068650966
3131369939,3062698369
3131380184,3131369939
3062638087,3061511699
3062765669,3062753584
3062810492,3062765669
3064020976,3062753584
3064612308,3064020976
3065357509,3064612308
3068175132,3062753584
3069444819,3062753584
3078666927,3062810492
3082119769,3078666927
3082368444,3082119769
3084523909,3078666927
3086762639,3084523909
3086994181,3062753584
3110856022,3064612308
3111135736,3110856022
3111694594,3111135736
3111943787,3111694594
3131368204,3111135736
3134667240,3131368204
3154984157,3086994181
3169034778,3084523909
3397692697,3154984157
3424368821,3397692697
3470441712,3397692697
3066992108,3063587519
3072889651,3063587519
3061666604,3061369329
3062454482,3061369329
3061794914,3061369329
3062227841,3062137484
3062782770,3062137484
3075814378,3062137484
3169048476,3075814378
3063612249,3063582947
3063612254,3063582947
3063736496,3063612254
3066794364,3063736496
3107276813,3063582947
3298356550,3063582947
3061863800,3061540258
3062996049,3061540258
3064294478,3061540258
3069273942,3067325037
3069281811,3067325037
3063173253,3062636276
3071562617,3062636276
3071759873,3071562617
3073079863,3062636276
3074457697,3062636276
3075034444,3074457697
3075856469,3063173253
3086674048,3062636276
3099406224,3062636276
3099873381,3099406224
3100245188,3099873381
3131168898,3062636276
3164417942,3071562617
3166522301,3164417942
3166522580,3164417942
3298375842,3071562617
3061474675,3061372828
3061554655,3061372828
3061585543,3061372828
3062395998,3061554655
3062511085,3061372828
3062529789,3062456877
3062755494,3062529789
3072263766,3070335630
3072571529,3070335630
3073221352,3072571529
3073227362,3072277248
3082147716,3062456877
3061670382,3061434290
3061687948,3061434290
3061916189,3061434290
3062023845,3061916189
3062117746,3061916189
3062718911,3061434290
3063989443,3061434290
3064573209,3061687948
3085952271,3061434290
3210408571,3061916189
3251907481,3061434290
3754679374,3061434290
3067148796,3063275791
3072184000,3063275791
3078589692,3072184000
3095210655,3063275791
3139013182,3063275791
3155499982,3063275791
3271775836,3155499982
3298399878,3139013182
3299249960,3271775836
3299762695,3299249960
3556814582,3095210655
3075881302,3061417739
3063152476,3062804375
3081046230,3061403065
3061433298,3061365943
3064765061,3064715280
3298407646,3064765061
3298815346,3298407646
3299248517,3298815346
3322134359,3299248517
3061464074,3061365840
3773561697,3062496950
3129625584,3062496950
3080079059,3062065726
3085541025,3080079059
3113323973,3080079059
3313175248,3113323973
3281740228,3061501881
3062444822,3061501881
3061693266,3061501881
3062746169,3062741357
3062846087,3062741357
3063049441,3062741357
3453734310,3062846087
3062679377,3062658679
3062750448,3062658679
3062847590,3062642334
3065144306,3063295364
3069931561,3062642334
3062482306,3061440171
3064252408,3064231133
3064261384,3064231133
3064482817,3064231133
3068937427,3064231133
3062315032,3061418193
3062606121,3062315032
3064050132,3062665846
3065392634,3062665846
3066010500,3062665846
3067086425,3062665846
3078596072,3062665846
3084124058,3062665846
3099054764,3062665846
3099089528,3062665846
3099447273,3062665846
3099460405,3062665846
3169087066,3062665846
3065291014,3063021191
3063946598,3063286124
3063286124,3062107175
3298428766,3063946598
3083232656,3071128657
3121903311,3083232656
3232924775,3071128657
3313202010,3071128657
3061923628,3061709898
3065889495,3061923628
3066728441,3065889495
3453747130,3061709898
3063873939,3063842029
3063914531,3063873939
3063927220,3063842029
3063923330,3063842029
3063935168,3063927220
3063939954,3063842029
3063970773,3063927220
3064062786,3063842029
3064063472,3063970773
3191293958,3063842029
3191375642,3191293958
3080082566,3062135799
3080081798,3062135799
3084498925,3084495761
3084495761,3061473620
3062328407,3061473620
3065340055,3061726019
3074658116,3074616447
3076251570,3074616447
3080084256,3074616447
3080096292,3074616447
3271773944,3074658116
3062538122,3062520249
3313216326,3061469515
3063326414,3062055377
3064602234,3063326414
3065153784,3064602234
3065387774,3063326414
3067721855,3065153784
3067722566,3065387774
3067719319,3065387774
3068239047,3065153784
3068239893,3068239047
3078605714,3065387774
3099487830,3062055377
3099500442,3062055377
3099530768,3062055377
3306822565,3298456302
3298456302,3063954606
3065826524,3064323724
3068732579,3063019789
3068839753,3068732579
3169107083,3063019789
3169141082,3169107083
3074110686,3074089391
3074108831,3074089391
3074121382,3074089391
3074122283,3074089391
3074145622,3074089391
3074154718,3074089391
3074159697,3074089391
3074171780,3074089391
3074174488,3074089391
3074182782,3074089391
3074233487,3074089391
3062449197,3062443999
3550045005,3549088076
3933386536,3897351891
3061836246,3061771101
3111551503,3063958934
3062304872,3062271697
3062373510,3062271697
3062391143,3062271697
3062650086,3062271697
3062740617,3062271697
3063177195,3062271697
3063662676,3062271697
3063010823,3062699282
3468456081,3468415415
3099426760,3074964604
3068716059,3068670705
3072335673,3068663421
3063334832,3062626456
3169130174,3064181733
3098279773,3064181733
3905227707,3902869724
3908718391,3902869724
3084278343,3083297639
3072719121,3072459400
3072963685,3072719121
3082243107,3072719121
3131176601,3072963685
3131180614,3082243107
3064785756,3064762981
3065267471,3064762981
3063665950,3063548946
3063007075,3062953559
3062953559,3062880698
3067316077,3066909376
3298731756,3298480673
3298480673,3074956082
3067611574,3067483602
3063092948,3062765495
3061739798,3061723033
3063493218,3061739798
3062491310,3061739798
3074393299,3074368983
3086168519,3074368983
3366977395,3358803274
3088398581,3086699362
3104017508,3086699362
3100478258,3088398581
3100487769,3063866094
3064351239,3064312344
3064581879,3064312344
3064736482,3064351239
3064937186,3064736482
3065151359,3064351239
3065155434,3064351239
3065153662,3064581879
3065388899,3064312344
3065398734,3064351239
3900794379,3893187918
3675974912,3675255249
3678478657,3675255249
3679200429,3675255249
3683139891,3675255249
3683149453,3675255249
3686044086,3675255249
3686822787,3685810238
3687363316,3675255249
3695888335,3675255249
3722258076,3675255249
3759102587,3492434010
3328512704,3328118012
3080113288,3063046186
3063414945,3062714121
3065321433,3063414945
3065474074,3063414945
3065474213,3063414945
3061988139,3061985547
3061877585,3061503663
3576809862,3576689834
3577310094,3576809862
3577602916,3576689834
3577763155,3576809862
3578212317,3577765888
3579381736,3576689834
3579431063,3577765888
3579481145,3576809862
3579768316,3579431063
3579780527,3579431063
3580440408,3576809862
3584949278,3579431063
3574017816,3562407417
3574526912,3574017816
3574792169,3574017816
3574976968,3574792169
3575033879,3574976968
3576563645,3575033879
3673673598,3562407417
3945132329,3574017816
3945133071,3574792169
3945133238,3574526912
3945142108,3574017816
3981791311,3945132329
3983147137,3981791311
3551217191,3548996023
3719090405,3548996023
3555421140,3551217191
3467149121,3457548195
3191495657,3191490448
3186228989,3172368212
3151215470,3151119152
3154474761,3151119152
3169187921,3151119152
3092103952,3091839905
3165148707,3084180800
3080474150,3080183522
3080399486,3080183522
3075096327,3074732362
3074979332,3074813277
3074813277,3074686148
3069189356,3069141503
3069141503,3069119323
3068881461,3068854650
3080145210,3066941229
3066956250,3066941229
3085126684,3063858904
3062660259,3061759968
3061840671,3061778577
3062542805,3061778577
3061778577,3061756561
3175784859,3171702814
3428152115,3171702814
3178084192,3171702814
3073590074,3071778144
3063799034,3061532976
3067789021,3061532976
3065396117,3061532976
3169165293,3062632459
3550048048,3542007071
3517332041,3513167900
3517600209,3517332041
3517595591,3517332041
3518397303,3517332041
3537548418,3518397303
3474129645,3473021813
3249968024,3246326320
3246326320,3245862235
3245862235,3200098530
3169209226,3083737494
3083953834,3083737494
3075521691,3075354482
3075661024,3075521691
3075705614,3075661024
3076814346,3075521691
3076830013,3075521691
3084764092,3075521691
3074988758,3074927867
3075175789,3074988758
3065834880,3065797205
3065797205,3065760516
3069420183,3064454240
3063923800,3063806314
3063922959,3063806314
3165154118,3063618536
3068409004,3067803314
3067803314,3064105790
3064105790,3063438746
3062892560,3062874928
3078630143,3062812926
3063173258,3062135395
3063332538,3062133632
3061495899,3061475968
3072708652,3072615327
3072634812,3072615327
3062305800,3061710573
3061710573,3061702365
3075400353,3064677776
3063109153,3062941504
3508831652,3493920512
3476500138,3476174710
3477669975,3476500138
3478991122,3476500138
3481582993,3478991122
3482941292,3481582993
3267227423,3266909676
3314621635,3248858801
3185765734,3181517571
3186320289,3185765734
3135784091,3097094243
3078985326,3078680330
3070441620,3070410893
3078644780,3070410893
3070473356,3070327592
3069031445,3068818251
3078648946,3067926004
3063090014,3063066059
3169442022,3062154071
3065474572,3062115199
3062832112,3062422046
3062422046,3061929777
3061929777,3061921062
3632407036,3621239494
3633670309,3632407036
3649546532,3621239494
3673669713,3621239494
3733690606,3621239494
3244248649,3234937507
3244249667,3234937507
3244641559,3234937507
3244799783,3244249667
3244861553,3244641559
3248353405,3244248649
3267509528,3244799783
3070451666,3070382636
3075550684,3075375171
3075375171,3066167533
3070152037,3066167533
3573790132,3573641561
3517568349,3504367409
3484902182,3479821867
3476708487,3475163545
3434464932,3426164127
3408757458,3403770674
3459303777,3403770674
3390650019,3390073405
3393387313,3390073405
3278011394,3275940335
3218905700,3216796232
3216796232,3213639854
3150046529,3147568290
3132123707,3131789079
3134196067,3132123707
3135424296,3132123707
3135664436,3131789079
3135676387,3131789079
3137372306,3135424296
3110309497,3110006245
3110588393,3109135715
3111002197,3110588393
3111522365,3109135715
3111522560,3111002197
3112412853,3111522365
3118293559,3111522365
3118518885,3118293559
3135772404,3118518885
3096907138,3096586347
3081881990,3081297086
3076914415,3076385614
3077508684,3076385614
3071907405,3071757502
3071757502,3071726117
3071617069,3071523133
3071624050,3071617069
3068382518,3068382218
3067335147,3067276118
3067474717,3067276118
3067599621,3067276118
3067747468,3067276118
3065249986,3065075299
3065325053,3065075299
3078658166,3063833386
3063183300,3062589343
3065394831,3062589343
3065479270,3062589343
3067816452,3065479270
3062456507,3062420511
3062264016,3062266567
3062183644,3062185297
3169269981,3062185297
3062415250,3062203152
3062267159,3062164735
3062203152,3062164735
3062186514,3062074712
3065397612,3061888239
3061874246,3061795169
3169282779,3061795169
3471380258,3469931245
3471092083,3469931245
3469931245,3464321905
3064431527,3064411524
3064447288,3064411524
3064455720,3064411524
3064461204,3064411524
3064486642,3064411524
3064499962,3064411524
3064508434,3064411524
3064516927,3064411524
3064521220,3064447288
3064536447,3064521220
3064575466,3064411524
3064668965,3064411524
3064685833,3064411524
3064703908,3064411524
3064790683,3064411524
3065396008,3064411524
3065405948,3064411524
3086220880,3064411524
3061897405,3061629183
3061657445,3061629183
3895685856,3895327655
3895327655,3871638276
3893147695,3824330357
3876613820,3824330357
3580442187,3579900841
3579900841,3579608743
3579608743,3579592136
3561084047,3556930780
3535741699,3535074958
3551875372,3531909757
3472099373,3472099189
3452971275,3448737550
3451887525,3448737550
3451889283,3448737550
3444914438,3420186257
3441919494,3419960567
3442135758,3441919494
3457648923,3442135758
3462796125,3441919494
3408774171,3352055308
3408995427,3408774171
3409013236,3408995427
3409578029,3409013236
3409596509,3409578029
3409672863,3409596509
3409693242,3409672863
3353315082,3350454920
3360375396,3339077982
3453674593,3360375396
3367334772,3339077982
3364200613,3338687064
3364243277,3307508388
3322663566,3307508388
3295876578,3287248293
3290580687,3286172373
3286172373,3285609459
3282746172,3282343383
3278004861,3276477832
3285318002,3267594440
3264663449,3239974325
3245983060,3239974325
3218851696,3217894998
3201342300,3201179757
3221387859,3194010472
3165492627,3165161592
3159111085,3157433632
3157433632,3149607331
3149937752,3145894046
3144096324,3142670730
3132538727,3132199984
3131539530,3131166296
3131768664,3131166296
3131826900,3131539530
3131833431,3131768664
3135447780,3131166296
3135478294,3135447780
3154312958,3131166296
3137237028,3130223214
3110006549,3108954709
3110077037,3108166379
3169299767,3107569193
3096667642,3095123992
3083672030,3083660520
3083660520,3083634656
3084241612,3083469490
3083006291,3082915047
3081322841,3081077302
3081175217,3081077302
3078189971,3077874707
3078564874,3078189971
3079272054,3078564874
3080240095,3079272054
3080274170,3080240095
3080281220,3080240095
3080764389,3080240095
3080772747,3080240095
3084752472,3078564874
3078189971,3077874707
3078564874,3078189971
3079272054,3078564874
3080240095,3079272054
3080274170,3080240095
3080281220,3080240095
3080764389,3080240095
3080772747,3080240095
3084752472,3078564874
3076235459,3076176417
3096697041,3074414835
3084837157,3073668883
3073767882,3073668883
3073718540,3073668883
3072295764,3072034140
3072034140,3071991422
3071420770,3071415854
3070070198,3070054674
3169341141,3069732882
3169346838,3069369713
3068664404,3068469801
3068291938,3068280375
3068289441,3068280375
